"Time","Latitude","Longitude"
"04/09/2016 08:12:03",51.57856,-0.1239
"04/09/2016 08:12:08",51.57842,-0.12384
"04/09/2016 08:12:22",51.57844,-0.12385
"04/09/2016 08:12:28",51.57828,-0.12378
"04/09/2016 08:12:33",51.57795,-0.12358
"04/09/2016 08:12:39",51.57749,-0.12329
"04/09/2016 08:12:44",51.57711,-0.12306
"04/09/2016 08:12:49",51.57681,-0.12284
"04/09/2016 08:12:54",51.57648,-0.12259
"04/09/2016 08:12:59",51.57619,-0.12242
"04/09/2016 08:13:04",51.57583,-0.12221
"04/09/2016 08:13:09",51.57547,-0.12198
"04/09/2016 08:13:14",51.57519,-0.12181
"04/09/2016 08:13:19",51.57491,-0.12164
"04/09/2016 08:13:24",51.57462,-0.12148
"04/09/2016 08:13:29",51.57438,-0.12136
"04/09/2016 08:13:34",51.57424,-0.12128
"04/09/2016 08:13:39",51.57421,-0.12127
"04/09/2016 08:13:44",51.57427,-0.1212
"04/09/2016 08:13:49",51.57431,-0.12109
"04/09/2016 08:13:54",51.57438,-0.12089
"04/09/2016 08:13:59",51.57451,-0.12056
"04/09/2016 08:14:04",51.57459,-0.12033
"04/09/2016 08:14:09",51.57472,-0.12
"04/09/2016 08:14:14",51.5748,-0.11978
"04/09/2016 08:14:19",51.57493,-0.11984
"04/09/2016 08:14:24",51.57509,-0.11994
"04/09/2016 08:14:29",51.57524,-0.12003
"04/09/2016 08:14:34",51.57536,-0.12011
"04/09/2016 08:14:39",51.57537,-0.12027
"04/09/2016 08:14:44",51.57535,-0.12037
"04/09/2016 08:14:49",51.5753,-0.12058
"04/09/2016 08:14:54",51.57523,-0.12087
"04/09/2016 08:14:59",51.57518,-0.12112
"04/09/2016 08:15:05",51.57511,-0.12141
"04/09/2016 08:15:10",51.57507,-0.12161
"04/09/2016 08:15:15",51.57506,-0.12162
"04/09/2016 08:15:20",51.57505,-0.12169
"04/09/2016 08:15:25",51.5749,-0.12163
"04/09/2016 08:15:30",51.57481,-0.12158
"04/09/2016 08:15:40",51.57477,-0.12156
"04/09/2016 08:15:45",51.57476,-0.12156
"04/09/2016 08:17:15",51.5748,-0.12158
"04/09/2016 08:17:20",51.57483,-0.12159
"04/09/2016 08:20:00",51.57487,-0.12161
"04/09/2016 08:20:06",51.57488,-0.12162
"04/09/2016 08:20:11",51.57496,-0.12164
"04/09/2016 08:20:16",51.57491,-0.12162
"04/09/2016 08:20:21",51.57488,-0.12162
"04/09/2016 08:20:25",51.57486,-0.12161
"04/09/2016 08:21:31",51.57489,-0.12162
"04/09/2016 08:21:36",51.57478,-0.12157
"04/09/2016 08:22:56",51.57482,-0.12158
"04/09/2016 08:23:01",51.57484,-0.1216
"04/09/2016 08:23:06",51.57476,-0.12156
"04/09/2016 08:23:11",51.57469,-0.12152
"04/09/2016 08:23:16",51.57464,-0.12149
"04/09/2016 08:23:21",51.57471,-0.12153
"04/09/2016 08:23:26",51.57473,-0.12154
"04/09/2016 08:23:31",51.57478,-0.12157
"04/09/2016 08:23:56",51.57481,-0.12158
"04/09/2016 08:23:59",51.57486,-0.12161
"04/09/2016 08:24:16",51.57486,-0.12161
"04/09/2016 08:24:21",51.57505,-0.12171
"04/09/2016 08:24:26",51.57489,-0.12162
"04/09/2016 08:24:28",51.57484,-0.1216
"04/09/2016 08:24:41",51.57481,-0.12158
"04/09/2016 08:24:46",51.57501,-0.12164
"04/09/2016 08:24:50",51.57505,-0.12166
"04/09/2016 08:24:56",51.57506,-0.12165
"04/09/2016 08:25:06",51.57505,-0.12168
"04/09/2016 08:25:11",51.57483,-0.12159
"04/09/2016 08:28:12",51.57483,-0.12159
"04/09/2016 08:28:17",51.57492,-0.12163
"04/09/2016 08:28:22",51.57483,-0.12159
"04/09/2016 08:28:27",51.57483,-0.12159
"04/09/2016 08:28:32",51.5741,-0.12118
"04/09/2016 08:28:37",51.5736,-0.12086
"04/09/2016 08:28:42",51.57334,-0.12066
"04/09/2016 08:28:47",51.57304,-0.12043
"04/09/2016 08:28:52",51.57277,-0.1202
"04/09/2016 08:28:57",51.57254,-0.11992
"04/09/2016 08:29:02",51.57243,-0.11972
"04/09/2016 08:29:07",51.57241,-0.1197
"04/09/2016 08:29:12",51.57227,-0.11946
"04/09/2016 08:29:17",51.57216,-0.11927
"04/09/2016 08:29:22",51.57216,-0.11928
"04/09/2016 08:29:27",51.57198,-0.11897
"04/09/2016 08:29:32",51.57181,-0.11866
"04/09/2016 08:29:37",51.57156,-0.11817
"04/09/2016 08:29:42",51.57136,-0.11772
"04/09/2016 08:29:47",51.57115,-0.11724
"04/09/2016 08:29:52",51.5711,-0.11712
"04/09/2016 08:29:57",51.5711,-0.11712
"04/09/2016 08:30:02",51.571,-0.11689
"04/09/2016 08:30:07",51.57088,-0.11654
"04/09/2016 08:30:12",51.57082,-0.11618
"04/09/2016 08:30:17",51.57077,-0.11588
"04/09/2016 08:30:22",51.57073,-0.11565
"04/09/2016 08:30:27",51.57072,-0.11554
"04/09/2016 08:30:33",51.57071,-0.11547
"04/09/2016 08:30:38",51.57067,-0.11524
"04/09/2016 08:30:43",51.57063,-0.11507
"04/09/2016 08:30:48",51.5705,-0.11529
"04/09/2016 08:30:53",51.57032,-0.1156
"04/09/2016 08:30:58",51.57013,-0.11595
"04/09/2016 08:31:03",51.56997,-0.11625
"04/09/2016 08:31:08",51.56982,-0.11655
"04/09/2016 08:31:13",51.56964,-0.1169
"04/09/2016 08:31:18",51.56948,-0.11722
"04/09/2016 08:31:23",51.56936,-0.11746
"04/09/2016 08:31:28",51.56936,-0.11746
"04/09/2016 08:31:33",51.56905,-0.11808
"04/09/2016 08:31:38",51.56883,-0.1185
"04/09/2016 08:31:43",51.56874,-0.11867
"04/09/2016 08:31:48",51.56862,-0.11891
"04/09/2016 08:31:53",51.56853,-0.11909
"04/09/2016 08:31:58",51.56849,-0.11916
"04/09/2016 08:32:03",51.56848,-0.1192
"04/09/2016 08:32:08",51.56846,-0.11922
"04/09/2016 08:32:13",51.56845,-0.11924
"04/09/2016 08:32:18",51.56843,-0.11928
"04/09/2016 08:36:34",51.56846,-0.11924
"04/09/2016 08:36:38",51.56846,-0.11922
"04/09/2016 08:39:29",51.56847,-0.1192
"04/09/2016 08:39:34",51.56851,-0.11913
"04/09/2016 08:39:39",51.56852,-0.1191
"04/09/2016 08:39:44",51.56867,-0.11882
"04/09/2016 08:40:29",51.56869,-0.11876
"04/09/2016 08:40:34",51.56871,-0.11874
"04/09/2016 08:40:39",51.56872,-0.1187
"04/09/2016 08:40:44",51.56875,-0.11866
"04/09/2016 08:40:49",51.56878,-0.11859
"04/09/2016 08:40:53",51.56875,-0.11865
"04/09/2016 08:42:49",51.56875,-0.11865
"04/09/2016 08:42:54",51.56872,-0.11872
"04/09/2016 08:42:59",51.56868,-0.11879
"04/09/2016 08:43:04",51.56853,-0.1191
"04/09/2016 08:43:09",51.56859,-0.11895
"04/09/2016 08:43:14",51.56853,-0.1191
"04/09/2016 08:43:19",51.56852,-0.11911
"04/09/2016 08:43:24",51.56848,-0.11919
"04/09/2016 08:46:15",51.56847,-0.11922
"04/09/2016 08:46:20",51.56838,-0.11939
"04/09/2016 08:46:25",51.56818,-0.11979
"04/09/2016 08:46:30",51.56795,-0.12027
"04/09/2016 08:46:35",51.56769,-0.12078
"04/09/2016 08:46:40",51.56746,-0.12125
"04/09/2016 08:46:45",51.56729,-0.12158
"04/09/2016 08:46:50",51.56719,-0.12178
"04/09/2016 08:46:55",51.56696,-0.12194
"04/09/2016 08:47:50",51.56696,-0.12193
"04/09/2016 08:47:55",51.56682,-0.12181
"04/09/2016 08:48:00",51.56652,-0.12153
"04/09/2016 08:48:05",51.56627,-0.12131
"04/09/2016 08:48:10",51.56618,-0.12123
"04/09/2016 08:48:15",51.56602,-0.12108
"04/09/2016 08:48:20",51.56571,-0.12077
"04/09/2016 08:48:25",51.56535,-0.12041
"04/09/2016 08:48:30",51.56499,-0.12005
"04/09/2016 08:48:35",51.56462,-0.11966
"04/09/2016 08:48:40",51.56429,-0.11931
"04/09/2016 08:48:45",51.56405,-0.11905
"04/09/2016 08:48:50",51.56385,-0.11884
"04/09/2016 08:48:55",51.56379,-0.11877
"04/09/2016 08:49:24",51.5638,-0.11879
"04/09/2016 08:49:30",51.56373,-0.11872
"04/09/2016 08:49:35",51.56347,-0.11846
"04/09/2016 08:49:40",51.56319,-0.11819
"04/09/2016 08:49:45",51.56289,-0.11787
"04/09/2016 08:49:50",51.56261,-0.11757
"04/09/2016 08:49:55",51.56237,-0.11732
"04/09/2016 08:50:00",51.56214,-0.11707
"04/09/2016 08:50:05",51.56184,-0.11677
"04/09/2016 08:50:10",51.56152,-0.11644
"04/09/2016 08:50:15",51.5612,-0.11611
"04/09/2016 08:50:20",51.56088,-0.11578
"04/09/2016 08:50:25",51.56059,-0.11548
"04/09/2016 08:50:30",51.56038,-0.11526
"04/09/2016 08:50:35",51.56031,-0.11518
"04/09/2016 08:50:50",51.56028,-0.11515
"04/09/2016 08:50:55",51.56026,-0.11493
"04/09/2016 08:51:00",51.56043,-0.11462
"04/09/2016 08:51:05",51.56077,-0.11402
"04/09/2016 08:51:10",51.56109,-0.11341
"04/09/2016 08:51:15",51.56141,-0.11274
"04/09/2016 08:51:20",51.56165,-0.11203
"04/09/2016 08:51:25",51.56188,-0.11128
"04/09/2016 08:51:30",51.5621,-0.11069
"04/09/2016 08:51:35",51.56233,-0.11005
"04/09/2016 08:51:40",51.56257,-0.10938
"04/09/2016 08:51:45",51.56276,-0.10891
"04/09/2016 08:51:50",51.56289,-0.10853
"04/09/2016 08:51:55",51.56304,-0.10811
"04/09/2016 08:52:00",51.5631,-0.10789
"04/09/2016 08:52:05",51.56331,-0.10738
"04/09/2016 08:52:10",51.56352,-0.10693
"04/09/2016 08:52:15",51.56374,-0.10652
"04/09/2016 08:52:20",51.56386,-0.10625
"04/09/2016 08:52:25",51.56405,-0.10585
"04/09/2016 08:52:30",51.5643,-0.10534
"04/09/2016 08:52:35",51.56456,-0.10482
"04/09/2016 08:52:40",51.56473,-0.10443
"04/09/2016 08:52:45",51.56474,-0.10439
"04/09/2016 08:52:50",51.5645,-0.10409
"04/09/2016 08:52:55",51.56433,-0.10379
"04/09/2016 08:53:00",51.56412,-0.10345
"04/09/2016 08:53:05",51.56387,-0.10302
"04/09/2016 08:53:11",51.56358,-0.10257
"04/09/2016 08:53:16",51.56333,-0.10217
"04/09/2016 08:53:21",51.56313,-0.10191
"04/09/2016 08:53:26",51.56288,-0.10158
"04/09/2016 08:53:31",51.56263,-0.10117
"04/09/2016 08:53:36",51.5624,-0.1008
"04/09/2016 08:53:41",51.56216,-0.10042
"04/09/2016 08:53:46",51.56191,-0.10007
"04/09/2016 08:53:51",51.56175,-0.09983
"04/09/2016 08:53:56",51.56171,-0.09977
"04/09/2016 08:54:11",51.56169,-0.09974
"04/09/2016 08:54:16",51.56156,-0.09954
"04/09/2016 08:54:21",51.56153,-0.09939
"04/09/2016 08:54:26",51.56168,-0.09904
"04/09/2016 08:54:31",51.56184,-0.09868
"04/09/2016 08:54:36",51.56192,-0.09846
"04/09/2016 08:54:41",51.56208,-0.09808
"04/09/2016 08:54:46",51.56219,-0.0978
"04/09/2016 08:54:51",51.56228,-0.09747
"04/09/2016 08:54:56",51.5624,-0.09706
"04/09/2016 08:55:01",51.56257,-0.09657
"04/09/2016 08:55:06",51.5627,-0.09615
"04/09/2016 08:55:11",51.56285,-0.09566
"04/09/2016 08:55:16",51.56303,-0.09514
"04/09/2016 08:55:21",51.56314,-0.09478
"04/09/2016 08:55:26",51.56332,-0.09424
"04/09/2016 08:55:31",51.56352,-0.09364
"04/09/2016 08:55:36",51.56371,-0.09307
"04/09/2016 08:55:41",51.56381,-0.09279
"04/09/2016 08:55:51",51.56383,-0.09273
"04/09/2016 08:55:56",51.56384,-0.09273
"04/09/2016 08:56:16",51.56385,-0.09268
"04/09/2016 08:56:21",51.56391,-0.09251
"04/09/2016 08:56:26",51.56384,-0.09236
"04/09/2016 08:56:31",51.56357,-0.09223
"04/09/2016 08:56:36",51.56331,-0.09211
"04/09/2016 08:56:41",51.56302,-0.09198
"04/09/2016 08:56:46",51.56268,-0.09187
"04/09/2016 08:56:51",51.56233,-0.09176
"04/09/2016 08:56:56",51.56201,-0.09171
"04/09/2016 08:57:01",51.56165,-0.09171
"04/09/2016 08:57:06",51.56128,-0.09171
"04/09/2016 08:57:11",51.56093,-0.09171
"04/09/2016 08:57:16",51.5606,-0.09171
"04/09/2016 08:57:21",51.56025,-0.09169
"04/09/2016 08:57:26",51.55997,-0.09157
"04/09/2016 08:57:31",51.55965,-0.09139
"04/09/2016 08:57:36",51.55928,-0.09119
"04/09/2016 08:57:41",51.55893,-0.09099
"04/09/2016 08:57:46",51.55858,-0.09079
"04/09/2016 08:57:51",51.55828,-0.09062
"04/09/2016 08:57:56",51.55803,-0.09051
"04/09/2016 08:58:01",51.55778,-0.09042
"04/09/2016 08:58:06",51.55779,-0.09013
"04/09/2016 08:58:11",51.55787,-0.08987
"04/09/2016 08:58:16",51.55801,-0.08958
"04/09/2016 08:58:21",51.5581,-0.08935
"04/09/2016 08:58:26",51.55795,-0.08918
"04/09/2016 08:58:31",51.55781,-0.08902
"04/09/2016 08:58:36",51.55778,-0.0888
"04/09/2016 08:58:41",51.55781,-0.08857
"04/09/2016 08:58:46",51.55784,-0.08829
"04/09/2016 08:58:51",51.55778,-0.08809
"04/09/2016 08:58:56",51.55767,-0.08791
"04/09/2016 08:59:01",51.55758,-0.08779
"04/09/2016 08:59:06",51.55747,-0.08758
"04/09/2016 08:59:11",51.55739,-0.08731
"04/09/2016 08:59:16",51.55731,-0.08705
"04/09/2016 08:59:21",51.55724,-0.08678
"04/09/2016 08:59:26",51.55716,-0.08652
"04/09/2016 08:59:31",51.55709,-0.08625
"04/09/2016 08:59:36",51.55707,-0.08604
"04/09/2016 08:59:41",51.55706,-0.08574
"04/09/2016 08:59:46",51.55704,-0.08533
"04/09/2016 08:59:51",51.55702,-0.085
"04/09/2016 08:59:56",51.55701,-0.0848
"04/09/2016 09:00:01",51.557,-0.08462
"04/09/2016 09:00:06",51.55698,-0.0844
"04/09/2016 09:00:11",51.55687,-0.08417
"04/09/2016 09:00:16",51.55679,-0.084
"04/09/2016 09:00:21",51.55675,-0.0839
"04/09/2016 09:00:26",51.55675,-0.0839
"04/09/2016 09:00:31",51.55671,-0.08407
"04/09/2016 09:00:36",51.55664,-0.08434
"04/09/2016 09:00:41",51.55657,-0.08468
"04/09/2016 09:00:46",51.55655,-0.0849
"04/09/2016 09:00:51",51.55655,-0.085
"04/09/2016 09:00:56",51.55654,-0.08514
"04/09/2016 09:01:01",51.55653,-0.08551
"04/09/2016 09:01:06",51.55654,-0.08587
"04/09/2016 09:01:11",51.55658,-0.08614
"04/09/2016 09:01:16",51.55663,-0.08645
"04/09/2016 09:01:22",51.55668,-0.08677
"04/09/2016 09:01:27",51.55672,-0.08703
"04/09/2016 09:01:32",51.55676,-0.08719
"04/09/2016 09:01:37",51.5568,-0.0873
"04/09/2016 09:01:42",51.55684,-0.08746
"04/09/2016 09:01:47",51.5569,-0.08764
"04/09/2016 09:01:52",51.55698,-0.08782
"04/09/2016 09:01:57",51.55704,-0.08795
"04/09/2016 09:02:02",51.55709,-0.08805
"04/09/2016 09:02:07",51.55717,-0.08821
"04/09/2016 09:02:12",51.55724,-0.08835
"04/09/2016 09:02:31",51.55727,-0.0884
"04/09/2016 09:02:37",51.55728,-0.08844
"04/09/2016 09:02:47",51.55731,-0.08847
"04/09/2016 09:02:52",51.55741,-0.08858
"04/09/2016 09:02:57",51.55754,-0.08872
"04/09/2016 09:03:02",51.55766,-0.08885
"04/09/2016 09:03:07",51.55776,-0.08895
"04/09/2016 09:03:12",51.55779,-0.08873
"04/09/2016 09:03:17",51.55782,-0.08845
"04/09/2016 09:03:22",51.55785,-0.08828
"04/09/2016 09:03:27",51.55782,-0.08816
"04/09/2016 09:03:32",51.55779,-0.0881
"04/09/2016 09:03:37",51.55775,-0.08805
"04/09/2016 09:05:51",51.55778,-0.08809
"04/09/2016 09:05:57",51.55779,-0.08811
"04/09/2016 09:11:13",51.55782,-0.08815
"04/09/2016 09:11:18",51.55783,-0.08816
"04/09/2016 09:11:58",51.55781,-0.08814
"04/09/2016 09:12:03",51.55779,-0.08811
"04/09/2016 09:12:08",51.55776,-0.08806
"04/09/2016 09:12:13",51.55773,-0.088
"04/09/2016 09:12:18",51.55768,-0.08793
"04/09/2016 09:12:23",51.55763,-0.08786
"04/09/2016 09:12:28",51.55758,-0.08778
"04/09/2016 09:14:03",51.55758,-0.08778
"04/09/2016 09:14:08",51.55765,-0.08787
"04/09/2016 09:14:13",51.55766,-0.0879
"04/09/2016 09:14:19",51.55768,-0.08793
"04/09/2016 09:14:24",51.55771,-0.08798
"04/09/2016 09:14:29",51.55775,-0.08804
"04/09/2016 09:14:34",51.55777,-0.08808
"04/09/2016 09:14:39",51.55781,-0.08813
"04/09/2016 09:14:44",51.55786,-0.08821
"04/09/2016 09:14:49",51.5578,-0.08813
"04/09/2016 09:17:04",51.5578,-0.08811
"04/09/2016 09:17:09",51.55766,-0.0879
"04/09/2016 09:17:14",51.55766,-0.0879
"04/09/2016 09:17:19",51.5578,-0.08811
"04/09/2016 09:17:24",51.55766,-0.0879
"04/09/2016 09:17:28",51.55766,-0.0879
"04/09/2016 09:17:34",51.55776,-0.08805
"04/09/2016 09:17:39",51.55766,-0.0879
"04/09/2016 09:17:44",51.55766,-0.08791
"04/09/2016 09:17:49",51.55748,-0.08762
"04/09/2016 09:17:54",51.55744,-0.0875
"04/09/2016 09:17:59",51.55736,-0.08723
"04/09/2016 09:18:04",51.5573,-0.08702
"04/09/2016 09:18:09",51.55725,-0.0868
"04/09/2016 09:18:14",51.55713,-0.08642
"04/09/2016 09:18:19",51.55707,-0.08607
"04/09/2016 09:18:24",51.55705,-0.08566
"04/09/2016 09:18:29",51.55704,-0.08535
"04/09/2016 09:18:34",51.55702,-0.08499
"04/09/2016 09:18:39",51.557,-0.08455
"04/09/2016 09:18:44",51.55693,-0.08429
"04/09/2016 09:18:49",51.55685,-0.08412
"04/09/2016 09:18:54",51.55679,-0.084
"04/09/2016 09:18:59",51.55675,-0.0839
"04/09/2016 09:19:04",51.55668,-0.08417
"04/09/2016 09:19:09",51.55658,-0.08462
"04/09/2016 09:19:14",51.55655,-0.08502
"04/09/2016 09:19:19",51.55653,-0.08534
"04/09/2016 09:19:24",51.55654,-0.0858
"04/09/2016 09:19:29",51.55659,-0.08618
"04/09/2016 09:19:34",51.55664,-0.08649
"04/09/2016 09:19:39",51.5567,-0.08692
"04/09/2016 09:19:44",51.55678,-0.08726
"04/09/2016 09:19:49",51.55686,-0.08752
"04/09/2016 09:19:54",51.55695,-0.08777
"04/09/2016 09:19:59",51.55711,-0.08809
"04/09/2016 09:20:04",51.55725,-0.08836
"04/09/2016 09:20:09",51.5574,-0.08857
"04/09/2016 09:20:14",51.55758,-0.08877
"04/09/2016 09:20:19",51.55776,-0.08897
"04/09/2016 09:20:25",51.55799,-0.08922
"04/09/2016 09:20:30",51.55809,-0.08941
"04/09/2016 09:20:35",51.55797,-0.08967
"04/09/2016 09:20:40",51.55784,-0.08998
"04/09/2016 09:20:45",51.55778,-0.09016
"04/09/2016 09:20:50",51.5577,-0.0904
"04/09/2016 09:21:10",51.55772,-0.0904
"04/09/2016 09:21:15",51.55795,-0.09048
"04/09/2016 09:21:20",51.55834,-0.09066
"04/09/2016 09:21:25",51.55869,-0.09085
"04/09/2016 09:21:30",51.55902,-0.09104
"04/09/2016 09:21:35",51.55937,-0.09123
"04/09/2016 09:21:40",51.5597,-0.09142
"04/09/2016 09:21:45",51.55998,-0.09158
"04/09/2016 09:21:50",51.56012,-0.09164
"04/09/2016 09:21:55",51.56029,-0.09169
"04/09/2016 09:22:00",51.56071,-0.09171
"04/09/2016 09:22:05",51.5611,-0.09171
"04/09/2016 09:22:10",51.56148,-0.09171
"04/09/2016 09:22:15",51.56192,-0.09171
"04/09/2016 09:22:20",51.56234,-0.09177
"04/09/2016 09:22:25",51.56273,-0.09188
"04/09/2016 09:22:30",51.5631,-0.09201
"04/09/2016 09:22:35",51.56345,-0.09218
"04/09/2016 09:22:40",51.5637,-0.0923
"04/09/2016 09:23:05",51.56373,-0.09231
"04/09/2016 09:23:10",51.56385,-0.09237
"04/09/2016 09:23:15",51.56398,-0.09224
"04/09/2016 09:23:20",51.56411,-0.09166
"04/09/2016 09:23:25",51.56422,-0.09113
"04/09/2016 09:23:30",51.56432,-0.09074
"04/09/2016 09:23:35",51.56444,-0.09025
"04/09/2016 09:23:40",51.56458,-0.08973
"04/09/2016 09:23:45",51.56468,-0.08931
"04/09/2016 09:23:50",51.56484,-0.08869
"04/09/2016 09:23:55",51.56499,-0.08809
"04/09/2016 09:24:00",51.56513,-0.08753
"04/09/2016 09:24:05",51.56527,-0.08694
"04/09/2016 09:24:10",51.56543,-0.08631
"04/09/2016 09:24:15",51.56559,-0.08572
"04/09/2016 09:24:20",51.56571,-0.08522
"04/09/2016 09:24:25",51.56586,-0.08467
"04/09/2016 09:24:30",51.56599,-0.08413
"04/09/2016 09:24:35",51.56614,-0.08355
"04/09/2016 09:24:40",51.5663,-0.08294
"04/09/2016 09:24:46",51.56649,-0.08223
"04/09/2016 09:24:51",51.56665,-0.08158
"04/09/2016 09:24:56",51.56681,-0.081
"04/09/2016 09:25:01",51.56695,-0.08042
"04/09/2016 09:25:06",51.56709,-0.07985
"04/09/2016 09:25:11",51.56717,-0.07928
"04/09/2016 09:25:16",51.56723,-0.07872
"04/09/2016 09:25:21",51.56728,-0.07835
"04/09/2016 09:25:26",51.56736,-0.07841
"04/09/2016 09:25:31",51.56754,-0.07852
"04/09/2016 09:25:36",51.56767,-0.07861
"04/09/2016 09:25:41",51.56775,-0.07866
"04/09/2016 09:25:46",51.56797,-0.0788
"04/09/2016 09:25:51",51.56818,-0.07894
"04/09/2016 09:25:56",51.56842,-0.07909
"04/09/2016 09:26:01",51.56867,-0.07926
"04/09/2016 09:26:06",51.56892,-0.07942
"04/09/2016 09:26:11",51.569,-0.07947
"04/09/2016 09:26:16",51.56915,-0.07956
"04/09/2016 09:26:21",51.56943,-0.07979
"04/09/2016 09:26:26",51.56968,-0.08003
"04/09/2016 09:26:31",51.56991,-0.08025
"04/09/2016 09:26:36",51.57003,-0.08037
"04/09/2016 09:26:41",51.57012,-0.08045
"04/09/2016 09:26:46",51.57023,-0.08055
"04/09/2016 09:26:51",51.57027,-0.08059
"04/09/2016 09:27:06",51.57028,-0.0806
"04/09/2016 09:27:11",51.57043,-0.08073
"04/09/2016 09:27:16",51.57059,-0.08087
"04/09/2016 09:27:21",51.57078,-0.08103
"04/09/2016 09:27:26",51.57095,-0.08118
"04/09/2016 09:27:31",51.57112,-0.08133
"04/09/2016 09:27:36",51.57135,-0.08153
"04/09/2016 09:27:41",51.57158,-0.08172
"04/09/2016 09:27:46",51.57179,-0.08191
"04/09/2016 09:27:51",51.572,-0.08209
"04/09/2016 09:27:56",51.57215,-0.08222
"04/09/2016 09:28:01",51.57224,-0.08229
"04/09/2016 09:28:06",51.57229,-0.08234
"04/09/2016 09:28:11",51.57236,-0.0824
"04/09/2016 09:28:46",51.57234,-0.08238
"04/09/2016 09:28:51",51.57232,-0.08237
"04/09/2016 09:31:15",51.57229,-0.08234
"04/09/2016 09:31:21",51.57228,-0.08233
"04/09/2016 09:31:26",51.57225,-0.0823
"04/09/2016 09:31:30",51.57223,-0.08229
"04/09/2016 09:41:23",51.57225,-0.08231
"04/09/2016 09:41:28",51.5723,-0.08235
"04/09/2016 09:41:33",51.57236,-0.0824
"04/09/2016 09:41:38",51.5724,-0.08242
"04/09/2016 09:41:43",51.57245,-0.08247
"04/09/2016 09:41:48",51.57251,-0.08252
"04/09/2016 09:41:53",51.57256,-0.08256
"04/09/2016 09:41:58",51.57261,-0.0826
"04/09/2016 09:53:04",51.57262,-0.08261
"04/09/2016 09:53:09",51.57265,-0.08263
"04/09/2016 09:53:24",51.57264,-0.08263
"04/09/2016 09:53:29",51.5726,-0.0826
"04/09/2016 09:53:34",51.57252,-0.08253
"04/09/2016 09:53:39",51.57247,-0.08249
"04/09/2016 09:53:44",51.57242,-0.08244
"04/09/2016 09:53:49",51.57236,-0.08238
"04/09/2016 09:53:54",51.57228,-0.08232
"04/09/2016 09:53:59",51.57224,-0.08229
"04/09/2016 09:54:50",51.57221,-0.08226
"04/09/2016 09:54:55",51.57219,-0.08224
"04/09/2016 09:55:50",51.57219,-0.08224
"04/09/2016 09:55:55",51.57223,-0.08228
"04/09/2016 09:57:10",51.57223,-0.08228
"04/09/2016 09:57:15",51.5724,-0.08243
"04/09/2016 09:57:20",51.57273,-0.0827
"04/09/2016 09:57:25",51.57289,-0.08285
"04/09/2016 09:57:30",51.57315,-0.08304
"04/09/2016 09:57:35",51.57346,-0.08321
"04/09/2016 09:57:40",51.57373,-0.08334
"04/09/2016 09:57:45",51.57398,-0.08343
"04/09/2016 09:57:50",51.57418,-0.08349
