"Time","Latitude","Longitude"
"04/09/2016 11:44:12",51.57222,-0.07268
"04/09/2016 11:44:17",51.57173,-0.07277
"04/09/2016 11:44:22",51.57128,-0.07279
"04/09/2016 11:44:27",51.57079,-0.0728
"04/09/2016 11:44:32",51.57026,-0.07282
"04/09/2016 11:44:37",51.56973,-0.07285
"04/09/2016 11:44:42",51.56921,-0.07287
"04/09/2016 11:44:47",51.5687,-0.07289
"04/09/2016 11:44:52",51.56836,-0.0729
"04/09/2016 11:44:57",51.56806,-0.07291
"04/09/2016 11:45:02",51.56773,-0.07291
"04/09/2016 11:45:07",51.56757,-0.07292
"04/09/2016 11:45:12",51.56755,-0.07292
"04/09/2016 11:45:17",51.56747,-0.07293
"04/09/2016 11:45:22",51.56734,-0.07294
"04/09/2016 11:45:27",51.56709,-0.07296
"04/09/2016 11:45:32",51.56676,-0.07299
"04/09/2016 11:45:37",51.56686,-0.07297
"04/09/2016 11:45:42",51.56682,-0.07298
"04/09/2016 11:45:47",51.5667,-0.07299
"04/09/2016 11:45:52",51.56639,-0.07301
"04/09/2016 11:45:57",51.56621,-0.07303
"04/09/2016 11:46:02",51.56615,-0.07303
"04/09/2016 11:46:07",51.56614,-0.07303
"04/09/2016 11:46:12",51.56601,-0.07305
"04/09/2016 11:46:22",51.56597,-0.07305
"04/09/2016 11:46:26",51.56596,-0.07305
"04/09/2016 11:46:52",51.56596,-0.07305
"04/09/2016 11:46:57",51.56584,-0.07307
"04/09/2016 11:47:02",51.56558,-0.0731
"04/09/2016 11:47:07",51.56532,-0.07311
"04/09/2016 11:47:12",51.56507,-0.07311
"04/09/2016 11:47:17",51.56468,-0.0731
"04/09/2016 11:47:22",51.56428,-0.07309
"04/09/2016 11:47:27",51.56417,-0.07309
"04/09/2016 11:47:32",51.5641,-0.07309
"04/09/2016 11:47:37",51.56403,-0.07309
"04/09/2016 11:47:42",51.56408,-0.07309
"04/09/2016 11:47:51",51.56408,-0.07309
"04/09/2016 11:47:57",51.56381,-0.0731
"04/09/2016 11:48:02",51.56338,-0.07306
"04/09/2016 11:48:07",51.56319,-0.07251
"04/09/2016 11:48:12",51.56295,-0.0719
"04/09/2016 11:48:17",51.56265,-0.07124
"04/09/2016 11:48:23",51.56211,-0.07089
"04/09/2016 11:48:28",51.56167,-0.07078
"04/09/2016 11:48:33",51.56118,-0.07066
"04/09/2016 11:48:38",51.56072,-0.07053
"04/09/2016 11:48:43",51.56034,-0.07037
"04/09/2016 11:48:48",51.56021,-0.07065
"04/09/2016 11:48:53",51.56019,-0.07101
"04/09/2016 11:48:58",51.56007,-0.07112
"04/09/2016 11:49:03",51.55983,-0.07108
"04/09/2016 11:49:08",51.5596,-0.07103
"04/09/2016 11:49:13",51.5594,-0.07099
"04/09/2016 11:49:18",51.55925,-0.07097
"04/09/2016 11:49:23",51.55909,-0.07093
"04/09/2016 11:49:28",51.55902,-0.07092
"04/09/2016 11:49:33",51.55894,-0.07091
"04/09/2016 11:49:58",51.55891,-0.0709
"04/09/2016 11:50:03",51.55888,-0.0709
"04/09/2016 11:50:08",51.55884,-0.07089
"04/09/2016 11:50:13",51.55878,-0.07088
"04/09/2016 11:53:18",51.55882,-0.07088
"04/09/2016 11:53:22",51.55883,-0.07089
"04/09/2016 12:01:35",51.55879,-0.07088
"04/09/2016 12:01:40",51.55872,-0.07087
"04/09/2016 12:01:45",51.55872,-0.07087
"04/09/2016 12:01:50",51.55865,-0.07082
"04/09/2016 12:01:55",51.55858,-0.07077
"04/09/2016 12:02:00",51.55853,-0.07074
"04/09/2016 12:04:30",51.55852,-0.07073
"04/09/2016 12:04:35",51.55862,-0.0708
"04/09/2016 12:04:40",51.55853,-0.07074
"04/09/2016 12:04:50",51.55855,-0.07076
"04/09/2016 12:04:55",51.55861,-0.07079
"04/09/2016 12:05:00",51.55859,-0.07078
"04/09/2016 12:05:05",51.55865,-0.07082
"04/09/2016 12:05:10",51.55872,-0.07087
"04/09/2016 12:05:25",51.55873,-0.07087
"04/09/2016 12:05:30",51.5588,-0.07088
"04/09/2016 12:05:40",51.55884,-0.07089
"04/09/2016 12:05:44",51.55885,-0.07089
"04/09/2016 12:09:51",51.55882,-0.07089
"04/09/2016 12:09:56",51.55846,-0.07059
"04/09/2016 12:10:01",51.5579,-0.06978
"04/09/2016 12:10:06",51.55798,-0.06952
"04/09/2016 12:10:11",51.55801,-0.06941
"04/09/2016 12:10:20",51.55801,-0.06941
"04/09/2016 12:10:26",51.55802,-0.06919
"04/09/2016 12:10:31",51.55785,-0.06907
"04/09/2016 12:10:36",51.55751,-0.06882
"04/09/2016 12:10:41",51.55734,-0.0689
"04/09/2016 12:10:46",51.55731,-0.06943
"04/09/2016 12:10:51",51.55727,-0.07008
"04/09/2016 12:10:56",51.55723,-0.07071
"04/09/2016 12:11:01",51.5572,-0.07149
"04/09/2016 12:11:06",51.5572,-0.07223
"04/09/2016 12:11:11",51.5572,-0.07295
"04/09/2016 12:11:16",51.55722,-0.0736
"04/09/2016 12:11:21",51.55722,-0.07412
"04/09/2016 12:11:26",51.55722,-0.07435
"04/09/2016 12:11:31",51.55722,-0.07443
"04/09/2016 12:11:36",51.55747,-0.07448
"04/09/2016 12:11:41",51.55785,-0.07442
"04/09/2016 12:11:46",51.55845,-0.07432
"04/09/2016 12:11:51",51.559,-0.07421
"04/09/2016 12:11:56",51.55946,-0.07411
"04/09/2016 12:12:01",51.55999,-0.07402
"04/09/2016 12:12:06",51.56045,-0.07397
"04/09/2016 12:12:11",51.56085,-0.07391
"04/09/2016 12:12:16",51.56112,-0.07386
"04/09/2016 12:12:21",51.56145,-0.07379
"04/09/2016 12:12:26",51.56164,-0.07375
"04/09/2016 12:12:46",51.56167,-0.07375
"04/09/2016 12:12:51",51.56178,-0.07373
"04/09/2016 12:12:56",51.56184,-0.07371
"04/09/2016 12:13:01",51.56199,-0.07367
"04/09/2016 12:13:06",51.56255,-0.07349
"04/09/2016 12:13:11",51.56299,-0.07333
"04/09/2016 12:13:16",51.56325,-0.07321
"04/09/2016 12:13:21",51.56341,-0.07315
"04/09/2016 12:13:31",51.56341,-0.07315
"04/09/2016 12:13:36",51.56372,-0.0731
"04/09/2016 12:13:41",51.56399,-0.07309
"04/09/2016 12:13:46",51.56427,-0.07309
"04/09/2016 12:13:51",51.56454,-0.0731
"04/09/2016 12:13:56",51.56478,-0.0731
"04/09/2016 12:14:01",51.56494,-0.0731
"04/09/2016 12:14:06",51.56505,-0.07311
"04/09/2016 12:14:32",51.56505,-0.07311
"04/09/2016 12:14:37",51.5651,-0.07311
"04/09/2016 12:14:42",51.56533,-0.07311
"04/09/2016 12:14:47",51.56565,-0.07309
"04/09/2016 12:14:52",51.566,-0.07305
"04/09/2016 12:14:57",51.56636,-0.07301
"04/09/2016 12:15:02",51.5666,-0.073
"04/09/2016 12:15:07",51.56666,-0.07299
"04/09/2016 12:15:12",51.56672,-0.07299
"04/09/2016 12:15:17",51.56711,-0.07296
"04/09/2016 12:15:22",51.5676,-0.07292
"04/09/2016 12:15:27",51.56801,-0.07291
"04/09/2016 12:15:32",51.56835,-0.0729
"04/09/2016 12:15:37",51.56854,-0.0729
"04/09/2016 12:15:42",51.5687,-0.07289
"04/09/2016 12:15:47",51.56895,-0.07288
"04/09/2016 12:15:52",51.56918,-0.07287
"04/09/2016 12:15:57",51.56929,-0.07287
"04/09/2016 12:16:02",51.56935,-0.07287
"04/09/2016 12:16:17",51.56939,-0.07287
"04/09/2016 12:16:22",51.56941,-0.07287
"04/09/2016 12:16:42",51.56943,-0.07286
"04/09/2016 12:16:47",51.5696,-0.07286
"04/09/2016 12:16:52",51.56997,-0.07284
"04/09/2016 12:16:57",51.57022,-0.07283
"04/09/2016 12:17:52",51.57023,-0.07283
"04/09/2016 12:17:57",51.57061,-0.07281
"04/09/2016 12:18:02",51.57113,-0.07279
"04/09/2016 12:18:07",51.57175,-0.07276
"04/09/2016 12:18:12",51.5723,-0.07274
"04/09/2016 12:18:17",51.57276,-0.07266
"04/09/2016 12:18:22",51.57304,-0.07258
"04/09/2016 12:18:27",51.57309,-0.07257
"04/09/2016 12:18:37",51.57311,-0.07257
"04/09/2016 12:18:42",51.57323,-0.07255
"04/09/2016 12:18:47",51.57345,-0.07252
"04/09/2016 12:18:52",51.57368,-0.07241
"04/09/2016 12:18:57",51.57403,-0.07234
"04/09/2016 12:19:02",51.5745,-0.07229
"04/09/2016 12:19:07",51.57483,-0.07226
"04/09/2016 12:19:17",51.57487,-0.07226
"04/09/2016 12:19:22",51.57522,-0.07229
"04/09/2016 12:19:27",51.57567,-0.07241
"04/09/2016 12:19:32",51.57617,-0.07258
"04/09/2016 12:19:37",51.57663,-0.07275
"04/09/2016 12:19:42",51.57697,-0.07287
"04/09/2016 12:20:17",51.57701,-0.07289
"04/09/2016 12:20:22",51.57705,-0.0729
"04/09/2016 12:20:27",51.57723,-0.07328
"04/09/2016 12:20:32",51.57724,-0.07388
"04/09/2016 12:20:37",51.57731,-0.07442
"04/09/2016 12:20:42",51.57743,-0.07498
"04/09/2016 12:20:47",51.57756,-0.07554
"04/09/2016 12:20:52",51.5777,-0.07611
"04/09/2016 12:20:57",51.57786,-0.07677
"04/09/2016 12:21:02",51.578,-0.07732
"04/09/2016 12:21:07",51.57817,-0.07781
"04/09/2016 12:21:12",51.57831,-0.07816
"04/09/2016 12:21:17",51.57853,-0.07865
"04/09/2016 12:21:22",51.57882,-0.07923
"04/09/2016 12:21:27",51.57912,-0.07986
"04/09/2016 12:21:32",51.57938,-0.0805
"04/09/2016 12:21:37",51.57958,-0.08095
"04/09/2016 12:21:42",51.5799,-0.08145
"04/09/2016 12:21:47",51.58011,-0.08199
"04/09/2016 12:21:52",51.5803,-0.08265
"04/09/2016 12:21:57",51.58048,-0.08318
"04/09/2016 12:22:02",51.58054,-0.08333
"04/09/2016 12:22:11",51.58054,-0.08335
"04/09/2016 12:22:17",51.58061,-0.08335
"04/09/2016 12:22:22",51.58069,-0.08331
"04/09/2016 12:22:28",51.58083,-0.08325
"04/09/2016 12:22:33",51.58097,-0.08318
"04/09/2016 12:22:38",51.5811,-0.08312
"04/09/2016 12:22:43",51.58116,-0.08309
"04/09/2016 12:24:08",51.58113,-0.0831
"04/09/2016 12:24:13",51.58111,-0.08312
"04/09/2016 12:32:32",51.58114,-0.0831
"04/09/2016 12:32:39",51.58122,-0.08307
"04/09/2016 12:33:20",51.58122,-0.08307
"04/09/2016 12:33:25",51.58128,-0.08304
"04/09/2016 12:33:30",51.58145,-0.08295
"04/09/2016 12:33:35",51.58163,-0.08287
"04/09/2016 12:33:40",51.58184,-0.08277
"04/09/2016 12:33:45",51.58203,-0.08268
"04/09/2016 12:33:50",51.58216,-0.08262
"04/09/2016 12:33:55",51.58228,-0.08256
"04/09/2016 12:34:00",51.58233,-0.08237
"04/09/2016 12:34:05",51.58231,-0.0822
"04/09/2016 12:34:10",51.58227,-0.08191
"04/09/2016 12:34:15",51.58211,-0.08167
"04/09/2016 12:34:20",51.58191,-0.08144
"04/09/2016 12:34:25",51.58171,-0.0811
"04/09/2016 12:34:30",51.5816,-0.08074
"04/09/2016 12:34:35",51.58148,-0.08041
"04/09/2016 12:34:40",51.58133,-0.07996
"04/09/2016 12:34:45",51.58123,-0.07963
"04/09/2016 12:34:50",51.58109,-0.07922
"04/09/2016 12:34:55",51.58097,-0.07887
"04/09/2016 12:35:00",51.58081,-0.07838
"04/09/2016 12:35:05",51.5807,-0.07807
"04/09/2016 12:35:10",51.58068,-0.07789
"04/09/2016 12:35:35",51.58067,-0.07791
"04/09/2016 12:35:40",51.58072,-0.0778
"04/09/2016 12:35:45",51.58093,-0.07728
"04/09/2016 12:35:50",51.58121,-0.07663
"04/09/2016 12:35:55",51.58144,-0.07606
"04/09/2016 12:36:00",51.58156,-0.07577
"04/09/2016 12:36:15",51.58156,-0.07574
"04/09/2016 12:36:20",51.58163,-0.0756
"04/09/2016 12:36:25",51.58179,-0.07522
"04/09/2016 12:36:31",51.58203,-0.07467
"04/09/2016 12:36:36",51.58221,-0.07422
"04/09/2016 12:36:41",51.58237,-0.07384
"04/09/2016 12:36:46",51.58252,-0.0735
"04/09/2016 12:36:51",51.58262,-0.07325
"04/09/2016 12:36:56",51.58267,-0.07315
"04/09/2016 12:37:01",51.5827,-0.07307
"04/09/2016 12:37:06",51.58289,-0.0727
"04/09/2016 12:37:11",51.5831,-0.07234
"04/09/2016 12:37:16",51.58331,-0.07229
"04/09/2016 12:37:21",51.58336,-0.07228
"04/09/2016 12:38:01",51.5834,-0.07227
"04/09/2016 12:38:06",51.58363,-0.07224
"04/09/2016 12:38:11",51.58398,-0.07219
"04/09/2016 12:38:16",51.58444,-0.07203
"04/09/2016 12:38:21",51.58495,-0.07189
"04/09/2016 12:38:26",51.5855,-0.07175
"04/09/2016 12:38:31",51.58598,-0.07162
"04/09/2016 12:38:36",51.58635,-0.07146
"04/09/2016 12:38:41",51.5867,-0.07131
"04/09/2016 12:38:46",51.58705,-0.07116
"04/09/2016 12:38:51",51.58738,-0.07102
"04/09/2016 12:38:56",51.58766,-0.07091
"04/09/2016 12:39:01",51.58797,-0.07079
"04/09/2016 12:39:06",51.58831,-0.07066
"04/09/2016 12:39:11",51.58862,-0.07054
"04/09/2016 12:39:16",51.58889,-0.07046
"04/09/2016 12:39:21",51.5889,-0.07007
"04/09/2016 12:39:26",51.58877,-0.06946
"04/09/2016 12:39:31",51.5887,-0.06876
"04/09/2016 12:39:36",51.5887,-0.06798
"04/09/2016 12:39:41",51.58885,-0.06738
"04/09/2016 12:39:46",51.58898,-0.06686
"04/09/2016 12:39:51",51.5891,-0.06641
"04/09/2016 12:39:56",51.58925,-0.06587
"04/09/2016 12:40:01",51.5894,-0.06531
"04/09/2016 12:40:06",51.58951,-0.06485
"04/09/2016 12:40:11",51.58958,-0.06432
"04/09/2016 12:40:16",51.58955,-0.0639
"04/09/2016 12:40:21",51.58948,-0.06359
"04/09/2016 12:40:27",51.58935,-0.06325
"04/09/2016 12:40:32",51.58926,-0.06292
"04/09/2016 12:40:37",51.58918,-0.06259
"04/09/2016 12:40:42",51.58906,-0.06214
"04/09/2016 12:40:47",51.58899,-0.06184
"04/09/2016 12:41:22",51.58898,-0.06177
"04/09/2016 12:41:27",51.58898,-0.06147
"04/09/2016 12:41:32",51.58906,-0.06091
"04/09/2016 12:41:37",51.58937,-0.06035
"04/09/2016 12:41:42",51.58988,-0.06009
"04/09/2016 12:41:47",51.59044,-0.05985
"04/09/2016 12:41:52",51.59068,-0.05973
"04/09/2016 12:42:12",51.59072,-0.05972
"04/09/2016 12:42:17",51.59096,-0.05961
"04/09/2016 12:42:22",51.59146,-0.05939
"04/09/2016 12:42:27",51.59214,-0.05908
"04/09/2016 12:42:32",51.59284,-0.05875
"04/09/2016 12:42:37",51.59344,-0.05823
"04/09/2016 12:42:42",51.59393,-0.05728
"04/09/2016 12:42:47",51.59446,-0.05637
"04/09/2016 12:42:52",51.59521,-0.05597
"04/09/2016 12:42:57",51.59596,-0.0556
"04/09/2016 12:43:02",51.59667,-0.0551
"04/09/2016 12:43:07",51.59726,-0.05426
"04/09/2016 12:43:12",51.59773,-0.05327
"04/09/2016 12:43:17",51.59818,-0.05233
"04/09/2016 12:43:22",51.59863,-0.05139
"04/09/2016 12:43:27",51.5992,-0.05051
"04/09/2016 12:43:32",51.59985,-0.04993
"04/09/2016 12:43:37",51.60053,-0.04961
"04/09/2016 12:43:42",51.60109,-0.04955
"04/09/2016 12:43:47",51.60138,-0.04958
"04/09/2016 12:43:52",51.6018,-0.04962
"04/09/2016 12:43:57",51.60232,-0.04971
"04/09/2016 12:44:02",51.60281,-0.04979
"04/09/2016 12:44:07",51.60338,-0.04989
"04/09/2016 12:44:12",51.60393,-0.04998
"04/09/2016 12:44:17",51.60452,-0.04994
"04/09/2016 12:44:22",51.60508,-0.04967
"04/09/2016 12:44:27",51.6057,-0.04938
"04/09/2016 12:44:32",51.60623,-0.04912
"04/09/2016 12:44:37",51.60658,-0.04913
"04/09/2016 12:44:41",51.60668,-0.04915
"04/09/2016 12:45:27",51.60668,-0.04915
"04/09/2016 12:45:32",51.60674,-0.04915
"04/09/2016 12:45:38",51.60721,-0.04928
"04/09/2016 12:45:43",51.60778,-0.04945
"04/09/2016 12:45:48",51.60841,-0.04948
"04/09/2016 12:45:53",51.60911,-0.04959
"04/09/2016 12:45:58",51.60989,-0.04964
"04/09/2016 12:46:03",51.61069,-0.04943
"04/09/2016 12:46:08",51.61146,-0.04918
"04/09/2016 12:46:13",51.61217,-0.04882
"04/09/2016 12:46:18",51.61283,-0.04845
"04/09/2016 12:46:23",51.61326,-0.04821
"04/09/2016 12:46:28",51.61379,-0.04811
"04/09/2016 12:46:33",51.61449,-0.04785
"04/09/2016 12:46:38",51.61522,-0.0475
"04/09/2016 12:46:43",51.61597,-0.04714
"04/09/2016 12:46:48",51.61671,-0.04679
"04/09/2016 12:46:53",51.6174,-0.04645
"04/09/2016 12:46:58",51.61808,-0.04613
"04/09/2016 12:47:03",51.61875,-0.04581
"04/09/2016 12:47:08",51.61941,-0.04551
"04/09/2016 12:47:13",51.62008,-0.04519
"04/09/2016 12:47:18",51.62073,-0.04488
"04/09/2016 12:47:23",51.62135,-0.04459
"04/09/2016 12:47:28",51.62199,-0.04422
"04/09/2016 12:47:33",51.62263,-0.04387
"04/09/2016 12:47:38",51.62328,-0.04351
"04/09/2016 12:47:43",51.62396,-0.04319
"04/09/2016 12:47:48",51.62465,-0.04286
"04/09/2016 12:47:53",51.62528,-0.04257
"04/09/2016 12:47:58",51.62596,-0.04225
"04/09/2016 12:48:03",51.62664,-0.04193
"04/09/2016 12:48:08",51.6273,-0.04162
"04/09/2016 12:48:13",51.62793,-0.04133
"04/09/2016 12:48:18",51.62855,-0.04104
"04/09/2016 12:48:23",51.62916,-0.04075
"04/09/2016 12:48:28",51.62987,-0.04041
"04/09/2016 12:48:33",51.63059,-0.04007
"04/09/2016 12:48:38",51.63129,-0.03973
"04/09/2016 12:48:43",51.63192,-0.03943
"04/09/2016 12:48:48",51.6325,-0.03916
"04/09/2016 12:48:53",51.63308,-0.03889
"04/09/2016 12:48:58",51.63368,-0.03861
"04/09/2016 12:49:03",51.63429,-0.03832
"04/09/2016 12:49:08",51.63493,-0.03803
"04/09/2016 12:49:13",51.63561,-0.03771
"04/09/2016 12:49:18",51.63628,-0.0374
"04/09/2016 12:49:23",51.6369,-0.0371
"04/09/2016 12:49:28",51.63753,-0.0368
"04/09/2016 12:49:33",51.63812,-0.03658
"04/09/2016 12:49:38",51.63871,-0.03632
"04/09/2016 12:49:43",51.63925,-0.03609
"04/09/2016 12:49:48",51.63985,-0.03582
"04/09/2016 12:49:53",51.64047,-0.03555
"04/09/2016 12:49:58",51.64115,-0.03523
"04/09/2016 12:50:03",51.64181,-0.03489
"04/09/2016 12:50:08",51.64245,-0.03453
"04/09/2016 12:50:13",51.64308,-0.03417
"04/09/2016 12:50:18",51.64365,-0.03379
"04/09/2016 12:50:24",51.6442,-0.03319
"04/09/2016 12:50:29",51.64452,-0.0329
"04/09/2016 12:50:34",51.64462,-0.03285
"04/09/2016 12:50:39",51.64491,-0.03263
"04/09/2016 12:50:44",51.64516,-0.0321
"04/09/2016 12:50:49",51.64563,-0.03171
"04/09/2016 12:50:54",51.64622,-0.03128
"04/09/2016 12:50:59",51.64685,-0.03093
"04/09/2016 12:51:04",51.6474,-0.03063
"04/09/2016 12:51:09",51.6479,-0.03036
"04/09/2016 12:51:14",51.64834,-0.03026
"04/09/2016 12:51:19",51.64878,-0.03012
"04/09/2016 12:51:24",51.64943,-0.02982
"04/09/2016 12:51:29",51.65019,-0.02959
"04/09/2016 12:51:34",51.65094,-0.02936
"04/09/2016 12:51:39",51.65166,-0.02913
"04/09/2016 12:51:44",51.65235,-0.02892
"04/09/2016 12:51:49",51.65302,-0.02872
"04/09/2016 12:51:54",51.65361,-0.02866
"04/09/2016 12:51:59",51.6541,-0.02877
"04/09/2016 12:52:04",51.65461,-0.0289
"04/09/2016 12:52:09",51.65523,-0.02911
"04/09/2016 12:52:14",51.65585,-0.02939
"04/09/2016 12:52:19",51.65603,-0.02947
"04/09/2016 12:52:33",51.65605,-0.02947
"04/09/2016 12:52:39",51.65612,-0.0295
"04/09/2016 12:52:44",51.65654,-0.02966
"04/09/2016 12:52:49",51.65715,-0.02977
"04/09/2016 12:52:54",51.65785,-0.02978
"04/09/2016 12:52:59",51.65861,-0.02971
"04/09/2016 12:53:04",51.65938,-0.02963
"04/09/2016 12:53:09",51.66017,-0.02951
"04/09/2016 12:53:14",51.66092,-0.02933
"04/09/2016 12:53:19",51.66168,-0.02898
"04/09/2016 12:53:24",51.66228,-0.02856
"04/09/2016 12:53:29",51.66266,-0.02816
"04/09/2016 12:53:34",51.66286,-0.02788
"04/09/2016 12:53:39",51.66312,-0.02733
"04/09/2016 12:53:44",51.66353,-0.02652
"04/09/2016 12:53:49",51.66395,-0.02563
"04/09/2016 12:53:54",51.66441,-0.02469
"04/09/2016 12:53:59",51.66487,-0.02381
"04/09/2016 12:54:04",51.66531,-0.02322
"04/09/2016 12:54:09",51.66556,-0.02308
"04/09/2016 12:54:14",51.66567,-0.02302
"04/09/2016 12:54:19",51.6657,-0.023
"04/09/2016 12:54:24",51.6658,-0.02294
"04/09/2016 12:54:29",51.66595,-0.02286
"04/09/2016 12:54:34",51.66609,-0.02278
"04/09/2016 12:54:39",51.66618,-0.02274
"04/09/2016 12:54:44",51.66628,-0.02269
"04/09/2016 12:54:50",51.66643,-0.02263
"04/09/2016 12:54:55",51.66653,-0.02258
"04/09/2016 12:55:00",51.66666,-0.02252
"04/09/2016 12:55:05",51.66676,-0.02248
"04/09/2016 12:55:10",51.66678,-0.02247
"04/09/2016 12:55:15",51.66685,-0.02244
"04/09/2016 12:55:20",51.6669,-0.02241
"04/09/2016 12:55:25",51.66692,-0.02241
"04/09/2016 12:55:30",51.66698,-0.02238
"04/09/2016 12:55:35",51.66705,-0.02234
"04/09/2016 12:55:40",51.66712,-0.02231
"04/09/2016 12:55:45",51.66731,-0.02219
"04/09/2016 12:55:50",51.66746,-0.0221
"04/09/2016 12:55:55",51.66755,-0.02205
"04/09/2016 12:56:00",51.66764,-0.022
"04/09/2016 12:56:05",51.66771,-0.02196
"04/09/2016 12:56:20",51.66774,-0.02193
"04/09/2016 12:56:25",51.6678,-0.02187
"04/09/2016 12:56:30",51.66786,-0.0218
"04/09/2016 12:56:35",51.66792,-0.02172
"04/09/2016 12:56:40",51.66797,-0.02164
"04/09/2016 12:56:45",51.66802,-0.02158
"04/09/2016 12:56:50",51.66808,-0.02151
"04/09/2016 12:56:55",51.66814,-0.02143
"04/09/2016 12:57:00",51.66819,-0.02136
"04/09/2016 12:57:05",51.66824,-0.0213
"04/09/2016 12:58:10",51.66827,-0.02125
"04/09/2016 12:58:15",51.6684,-0.02107
"04/09/2016 12:58:20",51.66855,-0.02088
"04/09/2016 12:58:25",51.66869,-0.02069
"04/09/2016 12:58:30",51.66883,-0.02053
"04/09/2016 12:58:35",51.66895,-0.02039
"04/09/2016 12:58:40",51.66914,-0.02018
"04/09/2016 12:58:45",51.66925,-0.02005
"04/09/2016 12:58:50",51.66935,-0.01994
"04/09/2016 12:58:55",51.66944,-0.01984
"04/09/2016 12:59:00",51.66951,-0.01975
"04/09/2016 12:59:05",51.66958,-0.01968
"04/09/2016 12:59:10",51.66962,-0.01965
"04/09/2016 12:59:25",51.66964,-0.01964
"04/09/2016 12:59:30",51.66968,-0.01963
"04/09/2016 12:59:35",51.66968,-0.01963
"04/09/2016 12:59:40",51.66979,-0.01958
"04/09/2016 12:59:45",51.67012,-0.01951
"04/09/2016 12:59:50",51.67037,-0.01949
"04/09/2016 12:59:55",51.6705,-0.01948
"04/09/2016 13:01:01",51.67052,-0.01947
"04/09/2016 13:01:06",51.67068,-0.01946
"04/09/2016 13:01:11",51.67096,-0.0194
"04/09/2016 13:01:16",51.67128,-0.01929
"04/09/2016 13:01:21",51.67174,-0.01915
"04/09/2016 13:01:26",51.67236,-0.01896
"04/09/2016 13:01:31",51.67306,-0.01875
"04/09/2016 13:01:36",51.67373,-0.01854
"04/09/2016 13:01:41",51.67427,-0.01848
"04/09/2016 13:01:46",51.67453,-0.01844
"04/09/2016 13:01:51",51.67472,-0.01842
"04/09/2016 13:01:56",51.6748,-0.01916
"04/09/2016 13:02:01",51.67484,-0.01989
"04/09/2016 13:02:06",51.67487,-0.02058
"04/09/2016 13:02:11",51.67488,-0.02094
"04/09/2016 13:02:16",51.67476,-0.02127
"04/09/2016 13:02:21",51.67491,-0.02142
"04/09/2016 13:02:26",51.67501,-0.02122
"04/09/2016 13:02:31",51.6757,-0.02111
"04/09/2016 13:02:36",51.67618,-0.02102
"04/09/2016 13:02:41",51.67644,-0.02098
"04/09/2016 13:02:46",51.67655,-0.02107
"04/09/2016 13:02:51",51.67655,-0.02116
"04/09/2016 13:02:56",51.67655,-0.02125
"04/09/2016 13:03:01",51.67655,-0.02147
"04/09/2016 13:03:06",51.67655,-0.02153
"04/09/2016 13:03:11",51.67655,-0.02169
"04/09/2016 13:03:16",51.67655,-0.02189
